CODICE STS,DESCRIZIONE STS,CODICE CATALOGO,DESCRZIONE CATALOGO,GG ATTESA MEDI,MESE,ANNO
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,37,4,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,35,5,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,26,6,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,14,7,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,14,8,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,21,9,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,11,1,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,8,2,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,12,3,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,7,4,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,10,5,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,10,6,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,12,7,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,8,8,2024
000401,ISTITUTO AUXOLOGICO,8893.0,RM colonna cervicale,8,9,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,11,1,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,8,2,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,12,3,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,7,4,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,10,5,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,10,6,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,12,7,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,8,8,2024
000401,ISTITUTO AUXOLOGICO,8893.1,RM colonna toracica,8,9,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,11,1,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,8,2,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,12,3,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,7,4,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,10,5,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,10,6,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,12,7,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,8,8,2024
000401,ISTITUTO AUXOLOGICO,8893.2,RM colonna lombo sacrale,8,9,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,106,1,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,42,2,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,21,3,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,37,4,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,35,5,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,26,6,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,14,7,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,14,8,2024
000401,ISTITUTO AUXOLOGICO,88931.0,RM colonna cervicale, senza e con contrasto,21,9,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,106,1,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,42,2,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,21,3,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,37,4,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,35,5,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,26,6,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,14,7,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,14,8,2024
000401,ISTITUTO AUXOLOGICO,88931.1,RM colonna toracica, senza e con contrasto,21,9,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,106,1,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,42,2,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,21,3,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,37,4,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,35,5,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,26,6,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,14,7,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,14,8,2024
000401,ISTITUTO AUXOLOGICO,88931.2,RM colonna lombo sacrale, senza e con contrasto,21,9,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,42,1,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,7,2,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,35,3,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,36,4,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,36,5,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,35,6,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,15,7,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,36,8,2024
000401,ISTITUTO AUXOLOGICO,89.41,Test cardiovascolare da sforzo con pedana mobile,21,9,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),9,1,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),10,2,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),24,3,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),18,4,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),15,5,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),8,6,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),8,7,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),21,8,2024
000401,ISTITUTO AUXOLOGICO,89.50,ECG dinamico 24 ore - ( Holter ),8,9,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),1,1,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),5,2,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),4,3,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),7,4,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),4,5,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),1,6,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),4,7,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),2,8,2024
000401,ISTITUTO AUXOLOGICO,89.52,Elettrocardiogramma (ECG),4,9,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,14,1,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,22,2,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,24,3,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,14,4,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,21,5,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,25,6,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,28,7,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,25,8,2024
000401,ISTITUTO AUXOLOGICO,8913.0,Visita neurologica,8,9,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,2,1,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,3,2,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,22,3,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,36,4,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,19,5,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,26,6,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,10,7,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,1,8,2024
000401,ISTITUTO AUXOLOGICO,89371.0,Spirometria semplice,19,9,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,6,1,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,11,2,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,18,3,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,4,4,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,18,5,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,46,6,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,53,7,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,39,8,2024
000401,ISTITUTO AUXOLOGICO,897.01,Visita cardiologica,11,9,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,44,1,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,29,2,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,31,3,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,8,4,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,25,5,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,18,6,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,25,7,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,52,8,2024
000401,ISTITUTO AUXOLOGICO,897.07,Visita endocrinologica,53,9,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,10,1,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,22,2,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,40,3,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,32,4,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,32,5,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,21,6,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,39,8,2024
000401,ISTITUTO AUXOLOGICO,897.13,Visita ortopedica,25,9,2024
000401,ISTITUTO AUXOLOGICO,897.18,Visita urologica,12,6,2024
000401,ISTITUTO AUXOLOGICO,897.18,Visita urologica,12,7,2024
000401,ISTITUTO AUXOLOGICO,897.18,Visita urologica,5,8,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,21,1,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,22,2,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,22,3,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,12,4,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,12,5,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,43,6,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,57,7,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,40,8,2024
000401,ISTITUTO AUXOLOGICO,897.19,Visita dermatologica,26,9,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,16,1,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,24,2,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,23,3,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,14,4,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,24,5,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,24,6,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,17,7,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,17,8,2024
000401,ISTITUTO AUXOLOGICO,897.20,Visita fisiatrica,17,9,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,23,1,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,15,2,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,24,3,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,25,4,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,24,5,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,49,6,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,56,7,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,38,8,2024
000401,ISTITUTO AUXOLOGICO,897.23,Visita pneumologica,28,9,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,6,1,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,11,2,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,18,3,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,4,4,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,18,5,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,46,6,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,53,7,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,39,8,2024
000401,ISTITUTO AUXOLOGICO,897.67,Visita cardiologica con ECG,11,9,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),21,1,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),16,2,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),10,3,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),28,4,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),36,5,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),23,6,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),28,7,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),14,8,2024
000401,ISTITUTO AUXOLOGICO,93.08.1,Elettromiografia semplice (EMG),7,9,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,21,1,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,16,2,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,10,3,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,28,4,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,36,5,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,23,6,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,28,7,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,14,8,2024
000401,ISTITUTO AUXOLOGICO,93.08.A,Studio elettromiografico arto superiore,7,9,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,21,1,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,16,2,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,10,3,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,28,4,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,36,5,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,23,6,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,28,7,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,14,8,2024
000401,ISTITUTO AUXOLOGICO,93.08.B,Studio elettromiografico arto inferiore,7,9,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,15,1,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,21,2,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,35,3,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,28,4,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,28,5,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,16,6,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,51,7,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,37,8,2024
000401,ISTITUTO AUXOLOGICO,9502.0,Visita oculistica,35,9,2024
000834,OMEGNA,89.52,Elettrocardiogramma (ECG),35,6,2024
000834,OMEGNA,89.52,Elettrocardiogramma (ECG),28,7,2024
000834,OMEGNA,89.52,Elettrocardiogramma (ECG),21,8,2024
000834,OMEGNA,89.52,Elettrocardiogramma (ECG),21,9,2024
000834,OMEGNA,897.07,Visita endocrinologica,49,1,2024
000834,OMEGNA,897.07,Visita endocrinologica,64,2,2024
000834,OMEGNA,897.07,Visita endocrinologica,56,3,2024
000834,OMEGNA,897.07,Visita endocrinologica,57,4,2024
000834,OMEGNA,897.07,Visita endocrinologica,57,5,2024
000834,OMEGNA,897.07,Visita endocrinologica,71,6,2024
000834,OMEGNA,897.07,Visita endocrinologica,71,7,2024
000834,OMEGNA,897.07,Visita endocrinologica,71,8,2024
000834,OMEGNA,897.07,Visita endocrinologica,71,9,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,9,2,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,71,3,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,86,4,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,93,5,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,107,6,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,107,7,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,121,8,2024
000834,OMEGNA,897.14,Visita otorinolaringoiatrica,128,9,2024
000834,OMEGNA,897.20,Visita fisiatrica,154,1,2024
000834,OMEGNA,897.20,Visita fisiatrica,155,2,2024
000834,OMEGNA,897.20,Visita fisiatrica,175,3,2024
000834,OMEGNA,897.20,Visita fisiatrica,176,4,2024
000834,OMEGNA,897.20,Visita fisiatrica,39,5,2024
000834,OMEGNA,897.20,Visita fisiatrica,190,6,2024
000834,OMEGNA,897.20,Visita fisiatrica,190,7,2024
000834,OMEGNA,897.20,Visita fisiatrica,183,8,2024
000834,OMEGNA,897.20,Visita fisiatrica,183,9,2024
000834,OMEGNA,897.22,Visita oncologica,1,1,2024
000834,OMEGNA,897.22,Visita oncologica,1,2,2024
000834,OMEGNA,897.22,Visita oncologica,2,3,2024
000834,OMEGNA,897.22,Visita oncologica,2,4,2024
000834,OMEGNA,897.22,Visita oncologica,2,5,2024
000834,OMEGNA,897.22,Visita oncologica,2,6,2024
000834,OMEGNA,897.22,Visita oncologica,9,7,2024
000834,OMEGNA,897.22,Visita oncologica,2,8,2024
000834,OMEGNA,897.22,Visita oncologica,2,9,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,9,2,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,15,3,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,9,4,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,16,5,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,23,6,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,58,7,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,30,8,2024
000834,OMEGNA,95.41.1,Esame audiometrico tonale,9,9,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,45,1,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,46,2,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,45,3,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,39,4,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,53,5,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,67,6,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,81,7,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,81,8,2024
000896,CANNOBIO,897.14,Visita otorinolaringoiatrica,81,9,2024
000896,CANNOBIO,897.18,Visita urologica,9,1,2024
000896,CANNOBIO,897.18,Visita urologica,3,2,2024
000896,CANNOBIO,897.18,Visita urologica,2,3,2024
000896,CANNOBIO,897.18,Visita urologica,3,4,2024
000896,CANNOBIO,897.18,Visita urologica,3,5,2024
000896,CANNOBIO,897.18,Visita urologica,10,6,2024
000896,CANNOBIO,897.18,Visita urologica,10,7,2024
000896,CANNOBIO,897.18,Visita urologica,17,8,2024
000896,CANNOBIO,897.18,Visita urologica,3,9,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,178,1,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,151,2,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,122,3,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,88,4,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,60,5,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,39,6,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,25,7,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,60,8,2024
000896,CANNOBIO,95.41.1,Esame audiometrico tonale,4,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87.37.1,Mammografia bilaterale, in 2 proiezioni,23,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87.37.2,Mammografia monolaterale, in 2 proiezioni,23,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87.41.1,Tac del torace, senza e con contrasto,64,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87.41.1,Tac del torace, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87.41.1,Tac del torace, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87.41.1,Tac del torace, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87.41.1,Tac del torace, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.0,Tac della sella turcica e orbite,45,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.0,Tac della sella turcica e orbite,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.0,Tac della sella turcica e orbite,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.0,Tac della sella turcica e orbite,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.0,Tac della sella turcica e orbite,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.1,Tac del cranio,45,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.1,Tac del cranio,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.1,Tac del cranio,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.1,Tac del cranio,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8703.1,Tac del cranio,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.0,Tac della sella turcica e orbite, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.0,Tac della sella turcica e orbite, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.0,Tac della sella turcica e orbite, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.0,Tac della sella turcica e orbite, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.0,Tac della sella turcica e orbite, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.1,Tac del cranio, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.1,Tac del cranio, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.1,Tac del cranio, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.1,Tac del cranio, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,87031.1,Tac del cranio, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.0,Tac del torace,50,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.0,Tac del torace,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.0,Tac del torace,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.0,Tac del torace,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.0,Tac del torace,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.1,Tac del torace ad alta risoluzione,45,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.1,Tac del torace ad alta risoluzione,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.1,Tac del torace ad alta risoluzione,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.1,Tac del torace ad alta risoluzione,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8741.1,Tac del torace ad alta risoluzione,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.1,Tac dell'addome superiore,50,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.1,Tac dell'addome superiore,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.1,Tac dell'addome superiore,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.1,Tac dell'addome superiore,51,6,2024
