codice_regione;regione;codice_azienda_sanitaria_asl;azienda_sanitaria_ASL ;codice_struttura;denominazione_struttura;indirizzo_struttura;latitudine;longitudine;tipo_apparecchiatura;cod_classificazione_cnd;descrizione_cnd;num_apparecchiature;num_app_disponibili;caratteristiche
120;LAZIO;111;LATINA;120200;Ospedale S.Maria Goretti(PO LATINA NORD);via Scaravelli snc - 04100 - Latina (LT);41.46111519999999;12.9075194;TAC;Z11030605;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI ;1;2;2 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120200;Ospedale S.Maria Goretti(PO LATINA NORD);via Scaravelli snc - 04100 - Latina (LT);41.46111519999999;12.9075194;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;2;2 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120200;Ospedale S.Maria Goretti(PO LATINA NORD);via Scaravelli snc - 04100 - Latina (LT);41.46111519999999;12.9075194;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;3;3;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;12020401;ALFREDO FIORINI TERRACINA;VIA FIRENZE - 04019 - Terracina (LT);41.2961941;13.2365021;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;12020401;ALFREDO FIORINI TERRACINA;VIA FIRENZE - 04019 - Terracina (LT);41.2961941;13.2365021;TAC;Z11030606;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI ;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;12020402;SAN GIOVANNI DI DIO FONDI;VIA SAN MAGNO - 04022 - Fondi (LT);41.3605783;13.4143213;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;12020402;SAN GIOVANNI DI DIO FONDI;VIA SAN MAGNO - 04022 - Fondi (LT);41.3605783;13.4143213;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120206;PRESIDIO OSPEDALIERO SUD;VIA APPIA LATO NAPOLI - 04023 - Formia (LT);41.2623533;13.6538411;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;111;LATINA;120206;PRESIDIO OSPEDALIERO SUD;VIA APPIA LATO NAPOLI - 04023 - Formia (LT);41.2623533;13.6538411;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;111;LATINA;120206;PRESIDIO OSPEDALIERO SUD;VIA APPIA LATO NAPOLI - 04023 - Formia (LT);41.2623533;13.6538411;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;120206;PRESIDIO OSPEDALIERO SUD;VIA APPIA LATO NAPOLI - 04023 - Formia (LT);41.2623533;13.6538411;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120206;PRESIDIO OSPEDALIERO SUD;VIA APPIA LATO NAPOLI - 04023 - Formia (LT);41.2623533;13.6538411;TAC;Z11030606;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI ;1;2;2 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120206;PRESIDIO OSPEDALIERO SUD;VIA APPIA LATO NAPOLI - 04023 - Formia (LT);41.2623533;13.6538411;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;2;2 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120209;CASA DEL SOLE CLINICA TOMMASO COSTA;VIA G.PAONE 58 - 04023 - Formia (LT);41.2521863;13.589699099999961;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;111;LATINA;120209;CASA DEL SOLE CLINICA TOMMASO COSTA;VIA G.PAONE 58 - 04023 - Formia (LT);41.2521863;13.589699099999961;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;120209;CASA DEL SOLE CLINICA TOMMASO COSTA;VIA G.PAONE 58 - 04023 - Formia (LT);41.2521863;13.589699099999961;TAC;Z11030604;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120212;Giomi spa-Icot;VIA FAGGIANA 34 - 04100 - Latina (LT);38.115157;15.670046;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;111;LATINA;120212;Giomi spa-Icot;VIA FAGGIANA 34 - 04100 - Latina (LT);38.115157;15.670046;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;120212;Giomi spa-Icot;VIA FAGGIANA 34 - 04100 - Latina (LT);38.115157;15.670046;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 0.5T E INFERIORE O UGUALE A 3.0T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;120212;Giomi spa-Icot;VIA FAGGIANA 34 - 04100 - Latina (LT);38.115157;15.670046;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;1;1; 
120;LAZIO;111;LATINA;120212;Giomi spa-Icot;VIA FAGGIANA 34 - 04100 - Latina (LT);38.115157;15.670046;TAC;Z11030604;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120212;Giomi spa-Icot;VIA FAGGIANA 34 - 04100 - Latina (LT);38.115157;15.670046;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;120213;Cliniche Moderne Spa;VIALE XXI APRILE - 04100 - Latina (LT);41.4630399;12.90689169999996;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;120213;Cliniche Moderne Spa;VIALE XXI APRILE - 04100 - Latina (LT);41.4630399;12.90689169999996;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;120215;OSPEDALE CITTA' DI APRILIA;VIA DELLE PALME 25 - 04011 - Aprilia (LT);41.5883634;12.6478338;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;120215;OSPEDALE CITTA' DI APRILIA;VIA DELLE PALME 25 - 04011 - Aprilia (LT);41.5883634;12.6478338;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;120215;OSPEDALE CITTA' DI APRILIA;VIA DELLE PALME 25 - 04011 - Aprilia (LT);41.5883634;12.6478338;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;2;2;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;170140;CENTRO DIAGNOSTICO FLEMING SRL;Via gugliemo marconi,52 - 04014 - Pontinia (LT);41.4098938;13.048049;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;111;LATINA;170140;CENTRO DIAGNOSTICO FLEMING SRL;Via gugliemo marconi,52 - 04014 - Pontinia (LT);41.4098938;13.048049;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;190243;MINORI-T.S.R.M.E.E. PRIVERNO-DISTRETTO 3;VIA MADONNA DELLE GRAZIE - 04015 - Priverno (LT);41.4780678;13.1612139;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;280140;CLIN AUDIT SAN CARLO SRL;VIA GATTUCCIA 8/10 - 04018 - Sezze (LT);41.50361;13.068607;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;111;LATINA;321350;POLIAMBULATORI VILLA AZZURRA;VIA LUNGOMARE MATTEOTTI 4 - 04019 - Terracina (LT);41.2861912;13.256482900000037;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;111;LATINA;321850;CENTRO DIAGN.MED.ANXUR SRL;VIA LUNGOLINEA PIO VI, 107 - 04019 - Terracina (LT);41.2881841;13.2508151;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;321850;CENTRO DIAGN.MED.ANXUR SRL;VIA LUNGOLINEA PIO VI, 107 - 04019 - Terracina (LT);41.2881841;13.2508151;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;321850;CENTRO DIAGN.MED.ANXUR SRL;VIA LUNGOLINEA PIO VI, 107 - 04019 - Terracina (LT);41.2881841;13.2508151;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;322750;RSA 'VILLA AZZURRA';VIA LUNGOMARE MATTEOTTI, 4 - 04019 - Terracina (LT);41.2861675;13.2563831;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;111;LATINA;NA000066;POLO SPECIALISTICO SETINO SRL;VIA URBINO, 2 - 04010 - Sezze (LT);41.496485;13.041391;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;NA000085;CENTRO DIAGNOSTICO EUROPA SRL;VIALE EUROPA, 14/16 - 04011 - Aprilia (LT);41.578957;12.663303;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;NA000085;CENTRO DIAGNOSTICO EUROPA SRL;VIALE EUROPA, 14/16 - 04011 - Aprilia (LT);41.578957;12.663303;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;NA000121;"""CENTRO MEDICO POMPILI S.R.L.""";VIA GARIBALDI, 39 - 04100 - Latina (LT);45.0739702;7.677127100000007;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;NA000129;LUMA MEDIGROUP SRL;VIA CARRARA, 38/a - 04100 - Latina (LT);41.5275618;12.9498526;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;NA000175;CHIRONE SRL-DIAGNOSTICA SAN TOMMASO;VIA DELLA STAZIONE , 2 - 04015 - Priverno (LT);41.4766267;13.1781376;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;NA000175;CHIRONE SRL-DIAGNOSTICA SAN TOMMASO;VIA DELLA STAZIONE , 2 - 04015 - Priverno (LT);41.4766267;13.1781376;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;NA000175;CHIRONE SRL-DIAGNOSTICA SAN TOMMASO;VIA DELLA STAZIONE , 2 - 04015 - Priverno (LT);41.4766267;13.1781376;TAC;Z11030601;TOMOGRAFI ASSIALI COMPUTERIZZATI - INFERIORE O UGUALE A 2 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;NA000380;STUDIODERME DENTALX;PIAZZA GRANATO, 33/a - 04100 - Latina (LT);41.4671221;12.8913051;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;NA000380;STUDIODERME DENTALX;PIAZZA GRANATO, 33/a - 04100 - Latina (LT);41.4671221;12.8913051;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;111;LATINA;NA000380;STUDIODERME DENTALX;PIAZZA GRANATO, 33/a - 04100 - Latina (LT);41.4671221;12.8913051;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;111;LATINA;NA000440;CENTRO MEDICO A.FLEMING S.R.L.;VIA TORINO, 4 - 04022 - Fondi (LT);41.3491997;13.4284988;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;NA000522;ANALYSIS SRL;VIA DELLA STAZIONE VIA LA NEVE, snc - 04019 - Terracina (LT);41.2952913;13.2439289;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;111;LATINA;NA000522;ANALYSIS SRL;VIA DELLA STAZIONE VIA LA NEVE, snc - 04019 - Terracina (LT);41.2952913;13.2439289;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;110101;CASA DELLA COMUNITA' DI ANAGNI;VIA ONORATO CAPO 1 - 03010 - Anagni (FR);41.7452889;13.151239;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;110101;CASA DELLA COMUNITA' DI ANAGNI;VIA ONORATO CAPO 1 - 03010 - Anagni (FR);41.7452889;13.151239;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;12021601;OSPEDALE  F. SPAZIANI  FROSINONE;VIA A. FABI - 03100 - Frosinone (FR);41.6387762;13.3174056;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;3;3; 
120;LAZIO;112;FROSINONE;12021601;OSPEDALE  F. SPAZIANI  FROSINONE;VIA A. FABI - 03100 - Frosinone (FR);41.6387762;13.3174056;MMI;Z11030202;MAMMOGRAFI DIGITALI;4;4; 
120;LAZIO;112;FROSINONE;12021601;OSPEDALE  F. SPAZIANI  FROSINONE;VIA A. FABI - 03100 - Frosinone (FR);41.6387762;13.3174056;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;2;2;2 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO - 03039 - Sora (FR);41.7291528;13.6322234;ACC;Z11010103;ACCELERATORI LINEARI AD ENERGIA ALTA E MULTIPLA;2;2; 
120;LAZIO;112;FROSINONE;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO - 03039 - Sora (FR);41.7291528;13.6322234;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;112;FROSINONE;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO - 03039 - Sora (FR);41.7291528;13.6322234;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;112;FROSINONE;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO - 03039 - Sora (FR);41.7291528;13.6322234;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;112;FROSINONE;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO - 03039 - Sora (FR);41.7291528;13.6322234;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO - 03039 - Sora (FR);41.7291528;13.6322234;TAC;Z11030604;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO - 03039 - Sora (FR);41.7291528;13.6322234;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120228;OSPEDALE S. SCOLASTICA CASSINO;VIA SAN PASQUALE - 03043 - Cassino (FR);41.5031336;13.8483458;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;120228;OSPEDALE S. SCOLASTICA CASSINO;VIA SAN PASQUALE - 03043 - Cassino (FR);41.5031336;13.8483458;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;112;FROSINONE;120228;OSPEDALE S. SCOLASTICA CASSINO;VIA SAN PASQUALE - 03043 - Cassino (FR);41.5031336;13.8483458;TAC;Z11030605;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI ;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120228;OSPEDALE S. SCOLASTICA CASSINO;VIA SAN PASQUALE - 03043 - Cassino (FR);41.5031336;13.8483458;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120230;CASA DI CURA PRIV. S. ANNA S.R.L CASSINO;VIA K. HEROLD - 03043 - Cassino (FR);41.4927647;13.8382786;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;120230;CASA DI CURA PRIV. S. ANNA S.R.L CASSINO;VIA K. HEROLD - 03043 - Cassino (FR);41.4927647;13.8382786;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;112;FROSINONE;120230;CASA DI CURA PRIV. S. ANNA S.R.L CASSINO;VIA K. HEROLD - 03043 - Cassino (FR);41.4927647;13.8382786;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120235;CASA DI CURA PRIV. VILLA SERENA CASSINO;CORSO DELLA REPUBBLICA 204 - 03043 - Cassino (FR);41.4905002;13.83569;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120279;I.N.I. DIV.DISTACCAT CITTA` BIANCA;VIA FOIANO N.4 - 03020 - Veroli (FR);41.6640141;13.4274818;ACC;Z11010102;ACCELERATORI LINEARI AD ENERGIA MEDIA E MULTIPLA;1;1; 
120;LAZIO;112;FROSINONE;120279;I.N.I. DIV.DISTACCAT CITTA` BIANCA;VIA FOIANO N.4 - 03020 - Veroli (FR);41.6640141;13.4274818;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;120279;I.N.I. DIV.DISTACCAT CITTA` BIANCA;VIA FOIANO N.4 - 03020 - Veroli (FR);41.6640141;13.4274818;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;112;FROSINONE;120279;I.N.I. DIV.DISTACCAT CITTA` BIANCA;VIA FOIANO N.4 - 03020 - Veroli (FR);41.6640141;13.4274818;TAC;Z11030602;TOMOGRAFI COMPUTERIZZATI - SUPERIORE A 2 STRATI ED INFERIORE A 16 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;120291;CASA DI CURA SRL 'SORA';VIALE SAN DOMENICO 1/F - 03039 - Sora (FR);41.71411;13.6054507;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;112;FROSINONE;120291;CASA DI CURA SRL 'SORA';VIALE SAN DOMENICO 1/F - 03039 - Sora (FR);41.71411;13.6054507;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;112;FROSINONE;120291;CASA DI CURA SRL 'SORA';VIALE SAN DOMENICO 1/F - 03039 - Sora (FR);41.71411;13.6054507;TAC;Z11030601;TOMOGRAFI COMPUTERIZZATI - INFERIORE O UGUALE A 2 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;130203;CASA DELLA COMUNITA' DI  FERENTINO;PIAZZA DELL'OSPIZIO - 03013 - Ferentino (FR);41.6908521;13.2551357;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;150305;CASA DELLA COMUNITA' POL. CECCANO;BORGO SANTA LUCIA, 52 - - 03023 - Ceccano (FR);41.5961836;13.3487814;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;150305;CASA DELLA COMUNITA' POL. CECCANO;BORGO SANTA LUCIA, 52 - - 03023 - Ceccano (FR);41.5961836;13.3487814;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;160106;CASA DELLA COMUNITA'  DI  CEPRANO;VIA REGINA MARGHERITA O.FERRA. - 03024 - Ceprano (FR);41.5449349;13.5189119;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;170507;CASA DELLA COMUNITA' DI ISOLA DEL LIRI;VIA OSPEDALE - 03036 - Isola del Liri (FR);41.6820598;13.5785194;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;190109;CASA DELLA COMUNITA' DI PONTECORVO;VIA SAN GIOVANNI BATTISTA, 5 - - 03037 - Pontecorvo (FR);41.4599219;13.6693136;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;190109;CASA DELLA COMUNITA' DI PONTECORVO;VIA SAN GIOVANNI BATTISTA, 5 - - 03037 - Pontecorvo (FR);41.4599219;13.6693136;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;501010;CENTRO MEDICO FIGEBO SRL;VIA BONOMI - 03043 - Cassino (FR);41.4845633;13.8285723;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;112;FROSINONE;501010;CENTRO MEDICO FIGEBO SRL;VIA BONOMI - 03043 - Cassino (FR);41.4845633;13.8285723;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;501010;CENTRO MEDICO FIGEBO SRL;VIA BONOMI - 03043 - Cassino (FR);41.4845633;13.8285723;PET;Z11020301;SISTEMI TAC/PET;1;1; 
120;LAZIO;112;FROSINONE;501010;CENTRO MEDICO FIGEBO SRL;VIA BONOMI - 03043 - Cassino (FR);41.4845633;13.8285723;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;112;FROSINONE;501010;CENTRO MEDICO FIGEBO SRL;VIA BONOMI - 03043 - Cassino (FR);41.4845633;13.8285723;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;112;FROSINONE;501510;SAN RAFFAELE  CASSINO /POLIAMBULATORIO;VIA GAETANO DI BIASIO, 1 - 03043 - Cassino (FR);41.4835177;13.8245349;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;0; 
120;LAZIO;112;FROSINONE;501510;SAN RAFFAELE  CASSINO /POLIAMBULATORIO;VIA GAETANO DI BIASIO, 1 - 03043 - Cassino (FR);41.4835177;13.8245349;PET;Z11020301;SISTEMI TC/PET;1;0; 
120;LAZIO;112;FROSINONE;501604;CAN.BI.AS. SRL - GESLAN LAB. ANALISI;VIA ADIGE 41 - 03100 - Frosinone (FR);41.6429641;13.3443791;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;112;FROSINONE;502407;CASA DI CURA PRIV S.TERESA SAS;VIA NAZIONALE - 03036 - Isola del Liri (FR);42.3868844;12.9458161;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
